8.441907912492752075e-02,7.232059097886390786e-01,7.297227531671524048e-02,6.588398597695380721e-01,1.000000000000000021e-03,4.212558642029762268e-02,9.631608263589441776e-04,4.019189998507499695e-02,3.789872676134109497e-02,4.075354710221290588e-02,8.022818095560814156e-01,9.476740908121925044e-02,7.755314586047252767e-01,7.622382632492652466e-01,8.110315336061010294e-01,4.585535824298858643e-02,4.239311907440423965e-03,4.388672485947608948e-02,4.178206995129585266e-02,4.444766789674758911e-02,7.151565727825258678e-01,2.276114324628157257e-02,6.867592035183330834e-01,6.822848004927871690e-01,7.306718935454886710e-01,6.803362900158357318e-01,2.395396454227140814e-01,7.006258854575774242e-01,5.895351620852720131e-01,1.605140320956277011e-01,6.045577485682659402e-01
8.123507350683212280e-02,7.283180757866418720e-01,7.096116989850997925e-02,6.637754834501932155e-01,1.000000000000000021e-03,5.095469951629638672e-02,7.263256702572107315e-04,4.375360533595085144e-02,4.321087524294853210e-02,4.253523051738739014e-02,8.064836806283512960e-01,6.479399375896437163e-02,7.799704658742125929e-01,7.671629306729009778e-01,8.151442972695835953e-01,5.676718428730964661e-02,4.021409433335065842e-03,4.894191399216651917e-02,4.949992522597312927e-02,4.861398041248321533e-02,7.188015556589597566e-01,-1.118140250974780127e-02,6.911417678087820038e-01,6.867955467645178169e-01,7.352599711587038955e-01,6.784794995998379985e-01,2.544192978078430589e-01,6.957551767923267905e-01,5.861600362329898450e-01,1.644815509572614132e-01,5.993867421067829993e-01
8.053673058748245239e-02,7.313352673086640499e-01,7.127655297517776489e-02,6.633454046457054609e-01,1.000000000000000021e-03,3.964235261082649231e-02,7.810106617398560047e-04,3.835587948560714722e-02,3.741881623864173889e-02,3.719779103994369507e-02,8.090026065601683136e-01,9.869599895877248508e-02,7.803175355884560682e-01,7.663784607037976704e-01,8.161333592229981226e-01,4.585614800453186035e-02,4.003757610917091370e-03,4.093812033534049988e-02,4.199386760592460632e-02,4.265275597572326660e-02,7.158831336325122141e-01,3.064821818620022328e-02,6.858240435865829987e-01,6.800961702625669680e-01,7.316785251601363171e-01,6.817555428772640314e-01,2.777975498882144789e-01,6.957994686553881092e-01,5.876885604384427531e-01,1.915625665480356898e-01,5.965921146010283449e-01
7.951151579618453979e-02,7.371205675306716776e-01,7.061507552862167358e-02,6.677579486313385271e-01,1.000000000000000021e-03,3.877860307693481445e-02,7.720378343947231770e-04,3.628156334161758423e-02,3.592736646533012390e-02,3.627368807792663574e-02,8.132591164375309045e-01,1.095558175093580000e-01,7.866930874049381517e-01,7.754680464083691938e-01,8.202831402250589932e-01,4.524855688214302063e-02,4.048378206789493561e-03,3.957691416144371033e-02,4.101441055536270142e-02,4.170551151037216187e-02,7.173771595071065654e-01,1.294813987291099262e-02,6.913876468907660389e-01,6.881639351788761960e-01,7.342227848653867239e-01,6.932503142989900891e-01,2.567480728981349491e-01,7.089647998180171884e-01,5.959762429516005655e-01,1.552111860297510360e-01,6.063004216949391401e-01
7.921284437179565430e-02,7.384964419000996649e-01,7.058241963386535645e-02,6.685956303284277258e-01,1.000000000000000021e-03,4.021781682968139648e-02,7.399127935059368610e-04,3.625473752617835999e-02,3.520702198147773743e-02,3.827852010726928711e-02,8.155818385498757594e-01,1.156158553730358696e-01,7.897257866540046134e-01,7.791584688838548711e-01,8.234540950281615812e-01,4.670164734125137329e-02,3.978260792791843414e-03,3.893652185797691345e-02,3.971968963742256165e-02,4.431428387761116028e-02,7.196309991426567132e-01,2.183378519845205826e-02,6.941619140641777097e-01,6.928663538126431654e-01,7.359999943860895399e-01,7.017785724138841941e-01,2.808200914793033132e-01,7.178060711857066067e-01,6.029115857250784138e-01,1.876303230833168967e-01,6.145707136234483947e-01
7.876802980899810791e-02,7.398229798761443154e-01,7.054370641708374023e-02,6.677089589045758222e-01,1.000000000000000021e-03,4.448103159666061401e-02,8.360670180991292000e-04,4.784207791090011597e-02,5.121625214815139771e-02,4.777767509222030640e-02,8.147078218599599353e-01,1.029725330163858005e-01,7.891901554920423001e-01,7.820021907119460991e-01,8.211595578712280741e-01,5.085937306284904480e-02,4.045093432068824768e-03,4.797190055251121521e-02,5.298500880599021912e-02,5.269399657845497131e-02,7.148930204006005429e-01,7.937621243315930294e-04,6.921698098150644851e-01,6.946983380383114914e-01,7.313945602831749548e-01,7.011460268484642766e-01,2.683910484322107881e-01,7.133049897728814814e-01,5.987626505071921290e-01,1.688759532848247980e-01,6.056067694103544063e-01
7.874248921871185303e-02,7.452844075228550746e-01,7.055381685495376587e-02,6.693580398276237631e-01,1.000000000000000021e-03,3.704510256648063660e-02,8.682884508743882179e-04,3.848389908671379089e-02,3.449192270636558533e-02,3.523126617074012756e-02,8.228633899496688997e-01,1.084943847969979530e-01,7.981203472221298778e-01,7.883012879142935470e-01,8.304330555219640031e-01,4.416453465819358826e-02,4.198923707008361816e-03,4.368701577186584473e-02,4.023977369070053101e-02,4.209104925394058228e-02,7.233556295920976487e-01,1.332890468239703897e-02,7.011905368351317724e-01,7.002049247740862459e-01,7.401450036282892775e-01,6.869336988854756187e-01,2.714864089023389937e-01,7.022280398793586675e-01,5.858272006813364241e-01,1.693322157098034464e-01,5.961301916605736828e-01
7.879884541034698486e-02,7.489200943749962924e-01,7.189496606588363647e-02,6.729730792918638960e-01,1.000000000000000021e-03,3.996594622731208801e-02,1.265759463422000408e-03,3.870278596878051758e-02,3.862370923161506653e-02,3.613391891121864319e-02,8.249888253397656968e-01,1.127462490699113334e-01,7.959123386971629355e-01,7.842316672893419049e-01,8.305077340942291775e-01,4.771088436245918274e-02,4.614368546754121780e-03,4.432979971170425415e-02,4.560534283518791199e-02,4.356953501701354980e-02,7.210505177461556947e-01,1.730823317566238320e-02,6.958351112535970939e-01,6.912096733110889568e-01,7.371950395987848514e-01,6.970990716785008257e-01,2.789392896015419621e-01,7.117082985485188029e-01,5.932710324074791375e-01,1.819847723802818784e-01,6.040047172920610663e-01
7.549996674060821533e-02,7.515049070400671161e-01,6.985691189765930176e-02,6.718993932142500736e-01,5.000000000000000104e-04,3.601689264178276062e-02,7.664223667234182358e-04,3.455159440636634827e-02,3.324802219867706299e-02,3.372063860297203064e-02,8.300884263430321486e-01,8.120392120439315353e-02,8.004558991082674213e-01,7.911792357098851314e-01,8.359466807134909860e-01,4.505309835076332092e-02,4.123090300709009171e-03,3.886745497584342957e-02,3.930571675300598145e-02,4.205235093832015991e-02,7.244096309180053650e-01,-2.480390458008715354e-02,6.980814034466668039e-01,6.968429521034016361e-01,7.385556810183465659e-01,7.088697420177123565e-01,2.679130977820647908e-01,7.238441611767217898e-01,6.023397849127707371e-01,1.680467252785713961e-01,6.124809595401964346e-01
7.484528422355651855e-02,7.534355677717963218e-01,6.968562304973602295e-02,6.711049126564198053e-01,5.000000000000000104e-04,3.529987484216690063e-02,8.271150873042643070e-04,3.492309153079986572e-02,3.313197568058967590e-02,3.294257074594497681e-02,8.319246793101300330e-01,8.692915218537113076e-02,8.031686090949677892e-01,7.933430819240147036e-01,8.389450712005226407e-01,4.426094889640808105e-02,4.209099337458610535e-03,3.864655643701553345e-02,3.908368200063705444e-02,4.116458818316459656e-02,7.248323062353428936e-01,-2.544081897577009019e-02,7.008860318272480683e-01,6.979493388076750682e-01,7.391455675186450192e-01,7.044153620178488229e-01,2.650647166528364296e-01,7.193990318883473067e-01,5.959879715652534049e-01,1.689260244622665108e-01,6.067254664623918936e-01
7.580127567052841187e-02,7.541483649490968721e-01,7.148928940296173096e-02,6.709229650565535774e-01,5.000000000000000104e-04,3.605504333972930908e-02,7.941779913380742073e-04,3.522854670882225037e-02,3.311027213931083679e-02,3.441597521305084229e-02,8.329701570571054203e-01,7.281199785920801359e-02,8.056758296555321941e-01,7.964546991690835132e-01,8.406688803136642685e-01,4.550846293568611145e-02,4.138959106057882309e-03,4.169470444321632385e-02,4.008111357688903809e-02,4.397918656468391418e-02,7.264975233674104693e-01,-4.111829260058404850e-02,7.052016332393413744e-01,7.033724001382573032e-01,7.422379287498139799e-01,7.015128274168476175e-01,2.749836114042237822e-01,7.159777544939601723e-01,5.929495505482050843e-01,1.786203543513766312e-01,6.034712110870932289e-01
7.653776556253433228e-02,7.542206512785502026e-01,7.174929231405258179e-02,6.675003017729060906e-01,5.000000000000000104e-04,3.680915012955665588e-02,7.373390835709869862e-04,3.360293433070182800e-02,3.831826150417327881e-02,3.469971939921379089e-02,8.331630614178070493e-01,8.079186878352373480e-02,8.058940457728949180e-01,7.945912828172776443e-01,8.383480069040777360e-01,4.626083746552467346e-02,4.090058151632547379e-03,3.817483782768249512e-02,4.286377131938934326e-02,4.258159175515174866e-02,7.209666229490935274e-01,-3.502236532551356724e-02,7.009299641781044921e-01,6.994148485891436007e-01,7.358991464609777600e-01,7.132054434917683983e-01,2.548973210218596908e-01,7.259312389324761305e-01,5.998246474173222209e-01,1.512354448598321466e-01,6.082724753854866773e-01
7.319571822881698608e-02,7.593076160713950751e-01,6.993130594491958618e-02,6.707701875805800462e-01,5.000000000000000104e-04,3.424330428242683411e-02,8.676750003360211849e-04,3.273797407746315002e-02,3.203139454126358032e-02,3.157287463545799255e-02,8.373922029023409541e-01,9.218314930386012351e-02,8.107455147627284919e-01,8.010676239905435425e-01,8.456665015981290612e-01,4.367345944046974182e-02,4.306499380618333817e-03,3.735812753438949585e-02,3.820186853408813477e-02,4.085776209831237793e-02,7.254594071587541215e-01,-3.702702126174402947e-02,7.079155274184065760e-01,7.064281757439490050e-01,7.432469135004066141e-01,7.093300840139319385e-01,2.653518381824978567e-01,7.239981593144346750e-01,5.962243952930113000e-01,1.580495112332574448e-01,6.067923704891736714e-01
7.480735331773757935e-02,7.577964075523381249e-01,7.076139748096466064e-02,6.668939701316300983e-01,2.500000000000000052e-04,3.435660898685455322e-02,7.794430712237954140e-04,3.323099762201309204e-02,3.450903668999671936e-02,3.367437422275543213e-02,8.368399426104095040e-01,1.085969953937400284e-01,8.094113027164652197e-01,7.980377712288331260e-01,8.427474337213072264e-01,4.417812824249267578e-02,4.103691317141056061e-03,3.769537061452865601e-02,3.960708901286125183e-02,4.212808236479759216e-02,7.232276590789351589e-01,-7.542278937288596045e-03,7.046604468246665531e-01,7.040875083196532769e-01,7.387587400436965712e-01,7.133977751132607459e-01,2.598450977190477906e-01,7.261730129347682139e-01,5.953687545854784435e-01,1.580725319110246885e-01,6.047023358927835490e-01
7.876199483871459961e-02,7.562335386975952423e-01,7.379613816738128662e-02,6.646919433576662373e-01,2.500000000000000052e-04,3.497539088129997253e-02,7.619432872161269188e-04,3.257250413298606873e-02,3.245411068201065063e-02,3.258373215794563293e-02,8.369458144913972664e-01,1.054709584638513498e-01,8.117273181881141664e-01,8.008140776728412957e-01,8.443254680459518768e-01,4.540691152215003967e-02,4.065626766532659531e-03,3.806009516119956970e-02,3.855839744210243225e-02,4.174394160509109497e-02,7.205285163103387625e-01,-1.262863381392311142e-02,7.053457219301719761e-01,7.045370898979026464e-01,7.387221829285965935e-01,7.163416630807599716e-01,2.561095672994007089e-01,7.301896275656085677e-01,5.976052961409357156e-01,1.465689140146690106e-01,6.095574872618222395e-01
7.214485853910446167e-02,7.631099573666667579e-01,6.998305022716522217e-02,6.703650784161758747e-01,2.500000000000000052e-04,3.330965340137481689e-02,7.415935979224741459e-04,3.218084201216697693e-02,3.112870641052722931e-02,3.075735643506050110e-02,8.423070878978243803e-01,4.418846073186441514e-02,8.150527992559122303e-01,8.060571438480098605e-01,8.501954513289268212e-01,4.398420825600624084e-02,4.186264239251613617e-03,3.817947581410408020e-02,3.832807391881942749e-02,4.078696668148040771e-02,7.239795805451867405e-01,-7.907416432093690439e-02,7.080092970941016528e-01,7.069814163085291758e-01,7.422960205391204713e-01,7.158623172717359928e-01,2.737294957513854987e-01,7.296848344813845477e-01,5.969658103370067970e-01,1.674785294739839225e-01,6.076895194437912373e-01
7.206076383590698242e-02,7.643762050086928550e-01,7.035199552774429321e-02,6.665540737045682063e-01,2.500000000000000052e-04,3.293246775865554810e-02,8.105192682705819607e-04,3.292137756943702698e-02,3.225112333893775940e-02,3.068966045975685120e-02,8.449827527013182848e-01,7.574391433878062407e-02,8.165214637087059302e-01,8.065153112472571717e-01,8.517435603079894779e-01,4.440519958734512329e-02,4.153884947299957275e-03,3.825633600354194641e-02,3.891951590776443481e-02,4.114078730344772339e-02,7.227789130866745237e-01,-4.528056334029685603e-02,7.064703375426854004e-01,7.065130490913953398e-01,7.407524885469257692e-01,7.156037319953590936e-01,2.719720607857617489e-01,7.285832825100546639e-01,5.940980588330907475e-01,1.615485343761850212e-01,6.031398634115119339e-01
7.189650088548660278e-02,7.649006675427411084e-01,7.083880156278610229e-02,6.652484863293830486e-01,2.500000000000000052e-04,3.249518200755119324e-02,7.518965867348015308e-04,3.168385103344917297e-02,3.097726032137870789e-02,3.025439381599426270e-02,8.467276252021563865e-01,7.140852865844520003e-02,8.176163413228569876e-01,8.072423973599053282e-01,8.530579928184793825e-01,4.457586631178855896e-02,4.181573167443275452e-03,3.786295279860496521e-02,3.862254321575164795e-02,4.178318381309509277e-02,7.204974378353189435e-01,-5.942207948897195585e-02,7.044651400911726702e-01,7.036610975674630897e-01,7.385229848521024376e-01,7.248771007712832004e-01,2.791572738679228283e-01,7.385855716107501134e-01,6.001767633516853495e-01,1.656004955577229099e-01,6.101943111114198626e-01
7.132057845592498779e-02,7.667351394736202641e-01,7.113097608089447021e-02,6.664968617993185518e-01,1.250000000000000026e-04,3.203174844384193420e-02,7.713548257015645504e-04,3.160517290234565735e-02,3.064390085637569427e-02,2.969627454876899719e-02,8.484090511711366300e-01,8.103594284216258936e-02,8.193447603627711517e-01,8.092766815700482841e-01,8.555281768490702321e-01,4.454238340258598328e-02,4.194315988570451736e-03,3.785010799765586853e-02,3.822925314307212830e-02,4.145462438464164734e-02,7.236240364225827726e-01,-4.341026056202205996e-02,7.067011438614118068e-01,7.074089059934731694e-01,7.410821772925092477e-01,7.197080423001077643e-01,2.792786449256184356e-01,7.343657952810459522e-01,5.953266262629192118e-01,1.691263342960919736e-01,6.071274663050548748e-01
7.177386432886123657e-02,7.668652262321072888e-01,7.177554070949554443e-02,6.660607611240002557e-01,1.250000000000000026e-04,3.233169391751289368e-02,7.504932000301778316e-04,3.199163079261779785e-02,3.084356710314750671e-02,3.052010200917720795e-02,8.486771416680090052e-01,8.548497843407780461e-02,8.194729649570563490e-01,8.093880818888143924e-01,8.555454308703863697e-01,4.553785547614097595e-02,4.128094762563705444e-03,3.996413201093673706e-02,3.890994563698768616e-02,4.291540011763572693e-02,7.248478318361616379e-01,-3.944416035032415058e-02,7.072086304846624261e-01,7.078767977898000607e-01,7.418343269854197342e-01,7.182990469980815584e-01,2.821555083265042674e-01,7.328503903351007986e-01,5.938138897616139777e-01,1.719337037193360007e-01,6.045719655299157669e-01
7.100070267915725708e-02,7.676432579926327771e-01,7.125921547412872314e-02,6.652389927663745484e-01,1.250000000000000026e-04,3.198081627488136292e-02,7.589148008264601231e-04,3.134543448686599731e-02,3.092225641012191772e-02,2.983234077692031860e-02,8.494025683457377962e-01,9.772119444102490837e-02,8.202286619404679513e-01,8.101402593569851929e-01,8.561312155686959802e-01,4.501235112547874451e-02,4.141879733651876450e-03,3.815114498138427734e-02,3.825199976563453674e-02,4.162617400288581848e-02,7.245062565376990671e-01,-2.952798073187791819e-02,7.079544220328668480e-01,7.091890874004259659e-01,7.418278170849432751e-01,7.178675137615062596e-01,2.749101593723536352e-01,7.323751505833832054e-01,5.916090620089649033e-01,1.668365184757860664e-01,6.026974421655603154e-01
7.172164320945739746e-02,7.682016991674859296e-01,7.089086621999740601e-02,6.648707560363035229e-01,1.250000000000000026e-04,3.223696351051330566e-02,8.068975294008851051e-04,3.117778897285461426e-02,3.050285018980503082e-02,2.948964200913906097e-02,8.489139710856381527e-01,4.197911921505093069e-02,8.211737075488473314e-01,8.110851257065466724e-01,8.570907784713415190e-01,4.463502019643783569e-02,4.278627689927816391e-03,3.822330012917518616e-02,3.858323022723197937e-02,4.118712991476058960e-02,7.199716349361080514e-01,-8.119288920797405884e-02,7.079324357992017314e-01,7.063675514677112410e-01,7.399232637532509038e-01,7.235338046018952030e-01,2.754926504798632103e-01,7.377478957598609943e-01,5.967249708138328002e-01,1.606576780717617337e-01,6.080888391340385501e-01
7.159683853387832642e-02,7.668379777908757022e-01,7.238251715898513794e-02,6.643927326002005973e-01,1.250000000000000026e-04,3.346767649054527283e-02,7.487034890800714493e-04,3.339039161801338196e-02,3.129508718848228455e-02,3.104887343943119049e-02,8.487776466513224927e-01,6.662609717127400411e-02,8.198405380986709678e-01,8.115042937525425160e-01,8.566154936978622736e-01,4.678075388073921204e-02,4.175301175564527512e-03,4.198364913463592529e-02,3.997243940830230713e-02,4.396701976656913757e-02,7.246456131343511631e-01,-5.517504802261778696e-02,7.090181261693417891e-01,7.094532377289953784e-01,7.416879117342123351e-01,7.149907621511456535e-01,2.789191530965863253e-01,7.297217414963863558e-01,5.897709306599395740e-01,1.691981262480357906e-01,6.009162455323532326e-01
7.036372274160385132e-02,7.700370976376997856e-01,7.092109322547912598e-02,6.643961508744600231e-01,6.250000000000000130e-05,3.180624544620513916e-02,7.610931061208248138e-04,3.160045668482780457e-02,3.073799610137939453e-02,2.939820475876331329e-02,8.517143026272396833e-01,5.709180858863582148e-02,8.225214297580143441e-01,8.126199389178166976e-01,8.589538330495468665e-01,4.493641853332519531e-02,4.199541639536619186e-03,3.778161108493804932e-02,3.835393860936164856e-02,4.141265153884887695e-02,7.195541231403627114e-01,-6.346820431596665590e-02,7.070503975568513955e-01,7.070223230529704139e-01,7.392911378500020003e-01,7.267972694435393954e-01,2.818423664104164339e-01,7.412167663796319639e-01,5.978019251044210947e-01,1.650219560363907212e-01,6.089738332465439719e-01
